VOTER_ID,ELECTION_DATE,ELECTION_TYPE,ELECTION_NAME,VOTED,VOTING_METHOD,PRIMARY_PARTY_VOTED
648718711,2019-11-05,GE,2019 General,Y,EV,
648718711,2018-11-06,GE,2018 General,Y,ED,
648718711,2017-11-07,GE,2017 General,Y,ED,
572833182,2020-11-03,GE,2020 General,Y,EV,
572833182,2020-06-23,PR,2020 Primary,Y,EV,DEM
879158412,2023-11-07,GE,2023 General,Y,ED,
879158412,2022-11-08,GE,2022 General,Y,EV,
879158412,2020-11-03,GE,2020 General,Y,ED,
879158412,2019-11-05,GE,2019 General,Y,EV,
879158412,2018-11-06,GE,2018 General,Y,EV,
879158412,2016-03-01,PR,2016 Primary,Y,EV,DEM
463472321,2023-11-07,GE,2023 General,Y,EV,
463472321,2022-11-08,GE,2022 General,Y,ABS,
463472321,2021-11-02,GE,2021 General,Y,ED,
463472321,2020-11-03,GE,2020 General,Y,ED,
463472321,2020-06-23,PR,2020 Primary,Y,ED,DEM
463472321,2019-11-05,GE,2019 General,Y,ED,
463472321,2018-06-12,PR,2018 Primary,Y,EV,DEM
463472321,2017-11-07,GE,2017 General,Y,ED,
611533465,2024-11-05,GE,2024 General,Y,EV,
611533465,2023-11-07,GE,2023 General,Y,ABS,
611533465,2023-06-20,PR,2023 Primary,Y,ED,DEM
611533465,2022-11-08,GE,2022 General,Y,ED,
611533465,2021-11-02,GE,2021 General,Y,ED,
611533465,2020-11-03,GE,2020 General,Y,ABS,
611533465,2018-11-06,GE,2018 General,Y,EV,
611533465,2016-11-08,GE,2016 General,Y,ABS,
611533465,2016-03-01,PR,2016 Primary,Y,ABS,DEM
500632719,2023-11-07,GE,2023 General,Y,ED,
500632719,2022-11-08,GE,2022 General,Y,ABS,
717444893,2024-11-05,GE,2024 General,Y,ED,
717444893,2024-06-18,PR,2024 Primary,Y,EV,REP
717444893,2022-11-08,GE,2022 General,Y,ABS,
717444893,2021-11-02,GE,2021 General,Y,ED,
717444893,2021-06-08,PR,2021 Primary,Y,ED,REP
717444893,2017-11-07,GE,2017 General,Y,EV,
717444893,2016-11-08,GE,2016 General,Y,ABS,
505508599,2022-11-08,GE,2022 General,Y,ED,
505508599,2021-11-02,GE,2021 General,Y,ED,
505508599,2021-06-08,PR,2021 Primary,Y,ABS,REP
505508599,2020-11-03,GE,2020 General,Y,ED,
505508599,2017-11-07,GE,2017 General,Y,EV,
217590477,2024-11-05,GE,2024 General,Y,ED,
217590477,2021-06-08,PR,2021 Primary,Y,ED,DEM
177701743,2022-11-08,GE,2022 General,Y,ED,
177701743,2019-11-05,GE,2019 General,Y,ABS,
177701743,2017-11-07,GE,2017 General,Y,ED,
829772473,2024-11-05,GE,2024 General,Y,ED,
829772473,2023-11-07,GE,2023 General,Y,EV,
829772473,2022-11-08,GE,2022 General,Y,ED,
829772473,2021-11-02,GE,2021 General,Y,ABS,
829772473,2020-11-03,GE,2020 General,Y,ED,
829772473,2020-06-23,PR,2020 Primary,Y,EV,REP
829772473,2019-11-05,GE,2019 General,Y,EV,
829772473,2018-11-06,GE,2018 General,Y,EV,
638581523,2024-06-18,PR,2024 Primary,Y,ED,
638581523,2023-11-07,GE,2023 General,Y,EV,
638581523,2021-11-02,GE,2021 General,Y,EV,
638581523,2016-11-08,GE,2016 General,Y,ED,
586812339,2024-06-18,PR,2024 Primary,Y,EV,REP
586812339,2023-11-07,GE,2023 General,Y,EV,
586812339,2020-11-03,GE,2020 General,Y,ED,
586812339,2019-11-05,GE,2019 General,Y,EV,
586812339,2018-11-06,GE,2018 General,Y,ABS,
586812339,2018-06-12,PR,2018 Primary,Y,EV,REP
586812339,2017-11-07,GE,2017 General,Y,ED,
586812339,2016-11-08,GE,2016 General,Y,ABS,
444300978,2019-11-05,GE,2019 General,Y,EV,
444300978,2018-11-06,GE,2018 General,Y,ED,
444300978,2017-11-07,GE,2017 General,Y,EV,
943018408,2020-11-03,GE,2020 General,Y,ED,
452378984,2020-11-03,GE,2020 General,Y,ED,
889166147,2024-11-05,GE,2024 General,Y,ED,
208296789,2023-11-07,GE,2023 General,Y,EV,
208296789,2023-06-20,PR,2023 Primary,Y,EV,
208296789,2020-11-03,GE,2020 General,Y,EV,
208296789,2016-11-08,GE,2016 General,Y,ABS,
623834798,2024-06-18,PR,2024 Primary,Y,ED,DEM
623834798,2023-11-07,GE,2023 General,Y,ED,
623834798,2022-11-08,GE,2022 General,Y,ED,
623834798,2021-11-02,GE,2021 General,Y,ED,
623834798,2020-11-03,GE,2020 General,Y,ABS,
623834798,2018-11-06,GE,2018 General,Y,ED,
623834798,2017-11-07,GE,2017 General,Y,ED,
623834798,2016-11-08,GE,2016 General,Y,EV,
895486802,2024-11-05,GE,2024 General,Y,ED,
895486802,2024-06-18,PR,2024 Primary,Y,ABS,DEM
895486802,2023-11-07,GE,2023 General,Y,ED,
895486802,2022-11-08,GE,2022 General,Y,ED,
895486802,2021-06-08,PR,2021 Primary,Y,ED,DEM
895486802,2020-11-03,GE,2020 General,Y,ED,
895486802,2020-06-23,PR,2020 Primary,Y,ED,DEM
895486802,2019-11-05,GE,2019 General,Y,EV,
895486802,2018-11-06,GE,2018 General,Y,ED,
895486802,2016-11-08,GE,2016 General,Y,ED,
411494003,2024-11-05,GE,2024 General,Y,EV,
411494003,2023-06-20,PR,2023 Primary,Y,ED,
411494003,2022-11-08,GE,2022 General,Y,EV,
411494003,2022-06-21,PR,2022 Primary,Y,ABS,
411494003,2021-11-02,GE,2021 General,Y,ED,
411494003,2018-11-06,GE,2018 General,Y,ED,
411494003,2018-06-12,PR,2018 Primary,Y,ED,
411494003,2017-11-07,GE,2017 General,Y,ED,
455092440,2024-11-05,GE,2024 General,Y,EV,
455092440,2022-11-08,GE,2022 General,Y,ED,
455092440,2022-06-21,PR,2022 Primary,Y,ABS,REP
455092440,2021-11-02,GE,2021 General,Y,EV,
455092440,2020-11-03,GE,2020 General,Y,EV,
455092440,2018-11-06,GE,2018 General,Y,ABS,
455092440,2016-11-08,GE,2016 General,Y,ABS,
722679879,2024-06-18,PR,2024 Primary,Y,ED,REP
722679879,2022-11-08,GE,2022 General,Y,ED,
722679879,2019-11-05,GE,2019 General,Y,EV,
722679879,2016-11-08,GE,2016 General,Y,EV,
622579182,2021-06-08,PR,2021 Primary,Y,ED,REP
622579182,2020-11-03,GE,2020 General,Y,ED,
622579182,2018-11-06,GE,2018 General,Y,ED,
528679172,2022-11-08,GE,2022 General,Y,ED,
528679172,2017-11-07,GE,2017 General,Y,ABS,
728801463,2024-11-05,GE,2024 General,Y,EV,
728801463,2022-11-08,GE,2022 General,Y,ED,
728801463,2021-11-02,GE,2021 General,Y,ED,
728801463,2020-11-03,GE,2020 General,Y,ABS,
728801463,2019-11-05,GE,2019 General,Y,EV,
728801463,2016-11-08,GE,2016 General,Y,EV,
728801463,2016-03-01,PR,2016 Primary,Y,ED,REP
296422238,2024-11-05,GE,2024 General,Y,ED,
296422238,2023-11-07,GE,2023 General,Y,EV,
296422238,2021-11-02,GE,2021 General,Y,ED,
296422238,2020-11-03,GE,2020 General,Y,ED,
296422238,2020-06-23,PR,2020 Primary,Y,ED,DEM
296422238,2018-11-06,GE,2018 General,Y,ED,
373284021,2023-11-07,GE,2023 General,Y,ED,
373284021,2021-11-02,GE,2021 General,Y,ED,
373284021,2020-11-03,GE,2020 General,Y,ED,
373284021,2020-06-23,PR,2020 Primary,Y,ED,REP
373284021,2017-11-07,GE,2017 General,Y,ED,
373284021,2016-11-08,GE,2016 General,Y,ABS,
584116061,2024-11-05,GE,2024 General,Y,ED,
618968888,2024-11-05,GE,2024 General,Y,ED,
618968888,2024-06-18,PR,2024 Primary,Y,EV,REP
618968888,2020-11-03,GE,2020 General,Y,ED,
618968888,2019-11-05,GE,2019 General,Y,ABS,
618968888,2017-11-07,GE,2017 General,Y,ED,
618968888,2016-11-08,GE,2016 General,Y,EV,
808540067,2024-11-05,GE,2024 General,Y,ABS,
808540067,2023-11-07,GE,2023 General,Y,ED,
291952988,2024-06-18,PR,2024 Primary,Y,ED,
291952988,2021-06-08,PR,2021 Primary,Y,ABS,
160140795,2024-11-05,GE,2024 General,Y,ED,
957419347,2023-11-07,GE,2023 General,Y,ED,
957419347,2022-11-08,GE,2022 General,Y,ED,
957419347,2020-11-03,GE,2020 General,Y,ED,
717751815,2023-11-07,GE,2023 General,Y,EV,
717751815,2020-11-03,GE,2020 General,Y,EV,
717751815,2018-06-12,PR,2018 Primary,Y,EV,DEM
717751815,2017-11-07,GE,2017 General,Y,ABS,
198640578,2020-11-03,GE,2020 General,Y,ED,
198640578,2019-11-05,GE,2019 General,Y,ED,
198640578,2018-11-06,GE,2018 General,Y,ABS,
198640578,2017-11-07,GE,2017 General,Y,ED,
198640578,2016-11-08,GE,2016 General,Y,ED,
972899709,2022-11-08,GE,2022 General,Y,ABS,
972899709,2021-11-02,GE,2021 General,Y,ED,
972899709,2018-11-06,GE,2018 General,Y,EV,
798913879,2021-11-02,GE,2021 General,Y,ABS,
798913879,2016-11-08,GE,2016 General,Y,ED,
798913879,2016-03-01,PR,2016 Primary,Y,ED,DEM
971932825,2024-11-05,GE,2024 General,Y,ED,
971932825,2022-11-08,GE,2022 General,Y,ED,
971932825,2022-06-21,PR,2022 Primary,Y,EV,
971932825,2021-11-02,GE,2021 General,Y,ED,
971932825,2020-11-03,GE,2020 General,Y,EV,
971932825,2019-11-05,GE,2019 General,Y,ED,
971932825,2017-11-07,GE,2017 General,Y,EV,
764084845,2024-11-05,GE,2024 General,Y,ED,
764084845,2024-06-18,PR,2024 Primary,Y,ABS,REP
764084845,2019-11-05,GE,2019 General,Y,ABS,
764084845,2018-11-06,GE,2018 General,Y,ED,
764084845,2018-06-12,PR,2018 Primary,Y,EV,REP
764084845,2016-11-08,GE,2016 General,Y,ED,
808752721,2024-11-05,GE,2024 General,Y,ABS,
808752721,2023-11-07,GE,2023 General,Y,EV,
808752721,2021-11-02,GE,2021 General,Y,ED,
808752721,2020-11-03,GE,2020 General,Y,ED,
808752721,2017-11-07,GE,2017 General,Y,ED,
808752721,2016-11-08,GE,2016 General,Y,ED,
362177747,2024-11-05,GE,2024 General,Y,ED,
362177747,2021-11-02,GE,2021 General,Y,EV,
362177747,2017-11-07,GE,2017 General,Y,ED,
362177747,2016-11-08,GE,2016 General,Y,ED,
252695904,2024-11-05,GE,2024 General,Y,EV,
252695904,2023-11-07,GE,2023 General,Y,EV,
252695904,2020-11-03,GE,2020 General,Y,ED,
252695904,2020-06-23,PR,2020 Primary,Y,EV,REP
252695904,2018-11-06,GE,2018 General,Y,ABS,
252695904,2018-06-12,PR,2018 Primary,Y,EV,REP
252695904,2017-11-07,GE,2017 General,Y,EV,
252695904,2016-11-08,GE,2016 General,Y,ABS,
632604157,2024-11-05,GE,2024 General,Y,ED,
632604157,2022-11-08,GE,2022 General,Y,EV,
632604157,2020-11-03,GE,2020 General,Y,EV,
632604157,2019-11-05,GE,2019 General,Y,ED,
632604157,2018-11-06,GE,2018 General,Y,ED,
632604157,2017-11-07,GE,2017 General,Y,ABS,
632604157,2016-11-08,GE,2016 General,Y,ED,
543665324,2024-11-05,GE,2024 General,Y,ED,
543665324,2023-11-07,GE,2023 General,Y,ED,
543665324,2020-06-23,PR,2020 Primary,Y,ED,DEM
543665324,2018-11-06,GE,2018 General,Y,ED,
543665324,2017-11-07,GE,2017 General,Y,ED,
543665324,2016-11-08,GE,2016 General,Y,EV,
504281052,2024-06-18,PR,2024 Primary,Y,ABS,
504281052,2023-11-07,GE,2023 General,Y,EV,
504281052,2021-11-02,GE,2021 General,Y,EV,
504281052,2020-11-03,GE,2020 General,Y,ED,
504281052,2018-11-06,GE,2018 General,Y,EV,
504281052,2017-11-07,GE,2017 General,Y,EV,
504281052,2016-11-08,GE,2016 General,Y,EV,
504281052,2016-03-01,PR,2016 Primary,Y,ED,
669858151,2023-06-20,PR,2023 Primary,Y,EV,REP
669858151,2022-11-08,GE,2022 General,Y,EV,
669858151,2020-06-23,PR,2020 Primary,Y,EV,REP
669858151,2018-11-06,GE,2018 General,Y,EV,
669858151,2016-11-08,GE,2016 General,Y,ED,
234147955,2024-06-18,PR,2024 Primary,Y,ED,
234147955,2022-11-08,GE,2022 General,Y,ABS,
234147955,2020-11-03,GE,2020 General,Y,ED,
812559365,2023-06-20,PR,2023 Primary,Y,ED,REP
901300139,2024-11-05,GE,2024 General,Y,ABS,
901300139,2020-06-23,PR,2020 Primary,Y,ED,DEM
901300139,2018-06-12,PR,2018 Primary,Y,ED,DEM
901300139,2016-11-08,GE,2016 General,Y,ED,
901300139,2016-03-01,PR,2016 Primary,Y,ED,DEM
773744033,2024-11-05,GE,2024 General,Y,EV,
773744033,2024-06-18,PR,2024 Primary,Y,ED,REP
260960279,2024-11-05,GE,2024 General,Y,ABS,
260960279,2024-06-18,PR,2024 Primary,Y,ED,DEM
260960279,2022-11-08,GE,2022 General,Y,ED,
260960279,2021-11-02,GE,2021 General,Y,EV,
260960279,2018-06-12,PR,2018 Primary,Y,ED,DEM
260960279,2016-11-08,GE,2016 General,Y,ED,
103549656,2024-11-05,GE,2024 General,Y,ED,
103549656,2023-11-07,GE,2023 General,Y,ED,
103549656,2022-11-08,GE,2022 General,Y,ED,
103549656,2021-11-02,GE,2021 General,Y,EV,
103549656,2020-11-03,GE,2020 General,Y,ED,
103549656,2019-11-05,GE,2019 General,Y,ED,
103549656,2018-11-06,GE,2018 General,Y,ED,
103549656,2016-11-08,GE,2016 General,Y,ED,
334835549,2024-11-05,GE,2024 General,Y,ED,
334835549,2022-11-08,GE,2022 General,Y,ED,
334835549,2021-11-02,GE,2021 General,Y,ABS,
334835549,2020-11-03,GE,2020 General,Y,ED,
334835549,2020-06-23,PR,2020 Primary,Y,ABS,DEM
334835549,2018-11-06,GE,2018 General,Y,ED,
334835549,2017-11-07,GE,2017 General,Y,ABS,
730395263,2023-11-07,GE,2023 General,Y,EV,
730395263,2022-11-08,GE,2022 General,Y,ED,
730395263,2021-11-02,GE,2021 General,Y,ED,
730395263,2021-06-08,PR,2021 Primary,Y,ED,REP
730395263,2016-03-01,PR,2016 Primary,Y,ED,REP
569149348,2024-11-05,GE,2024 General,Y,EV,
569149348,2021-06-08,PR,2021 Primary,Y,ABS,DEM
569149348,2019-11-05,GE,2019 General,Y,ED,
569149348,2017-11-07,GE,2017 General,Y,EV,
569149348,2016-11-08,GE,2016 General,Y,ED,
763363566,2024-11-05,GE,2024 General,Y,ED,
763363566,2023-11-07,GE,2023 General,Y,ED,
763363566,2020-11-03,GE,2020 General,Y,ABS,
763363566,2020-06-23,PR,2020 Primary,Y,EV,DEM
763363566,2019-11-05,GE,2019 General,Y,ABS,
763363566,2018-11-06,GE,2018 General,Y,EV,
763363566,2016-11-08,GE,2016 General,Y,ED,
763363566,2016-03-01,PR,2016 Primary,Y,ABS,DEM
802015020,2024-11-05,GE,2024 General,Y,ED,
802015020,2021-11-02,GE,2021 General,Y,ED,
802015020,2020-11-03,GE,2020 General,Y,ED,
802015020,2019-11-05,GE,2019 General,Y,ED,
802015020,2016-11-08,GE,2016 General,Y,ABS,
980770281,2023-11-07,GE,2023 General,Y,ED,
980770281,2022-11-08,GE,2022 General,Y,ED,
333933417,2024-11-05,GE,2024 General,Y,EV,
333933417,2022-11-08,GE,2022 General,Y,ED,
333933417,2021-11-02,GE,2021 General,Y,ED,
333933417,2020-11-03,GE,2020 General,Y,ED,
333933417,2019-11-05,GE,2019 General,Y,ED,
333933417,2016-11-08,GE,2016 General,Y,EV,
856285121,2023-11-07,GE,2023 General,Y,ED,
856285121,2023-06-20,PR,2023 Primary,Y,ED,REP
856285121,2022-11-08,GE,2022 General,Y,EV,
856285121,2022-06-21,PR,2022 Primary,Y,EV,REP
856285121,2021-06-08,PR,2021 Primary,Y,ED,REP
856285121,2020-11-03,GE,2020 General,Y,EV,
585983649,2022-11-08,GE,2022 General,Y,EV,
585983649,2021-11-02,GE,2021 General,Y,ED,
585983649,2020-11-03,GE,2020 General,Y,ED,
585983649,2016-11-08,GE,2016 General,Y,EV,
324968938,2024-11-05,GE,2024 General,Y,ABS,
324968938,2022-11-08,GE,2022 General,Y,ED,
324968938,2021-06-08,PR,2021 Primary,Y,ED,REP
785012869,2024-11-05,GE,2024 General,Y,ABS,
785012869,2022-11-08,GE,2022 General,Y,ED,
401203691,2022-11-08,GE,2022 General,Y,EV,
401203691,2018-06-12,PR,2018 Primary,Y,ABS,
401203691,2017-11-07,GE,2017 General,Y,ED,
401203691,2016-03-01,PR,2016 Primary,Y,EV,
508347600,2022-11-08,GE,2022 General,Y,ED,
508347600,2020-11-03,GE,2020 General,Y,ABS,
508347600,2018-11-06,GE,2018 General,Y,EV,
508347600,2017-11-07,GE,2017 General,Y,ABS,
516015801,2024-11-05,GE,2024 General,Y,EV,
516015801,2022-11-08,GE,2022 General,Y,ED,
516015801,2017-11-07,GE,2017 General,Y,ED,
516015801,2016-11-08,GE,2016 General,Y,ED,
506263610,2024-11-05,GE,2024 General,Y,ABS,
506263610,2022-11-08,GE,2022 General,Y,ED,
506263610,2020-11-03,GE,2020 General,Y,ED,
506263610,2020-06-23,PR,2020 Primary,Y,EV,
506263610,2019-11-05,GE,2019 General,Y,ED,
506263610,2017-11-07,GE,2017 General,Y,ED,
506263610,2016-11-08,GE,2016 General,Y,ED,
371207317,2024-06-18,PR,2024 Primary,Y,ABS,DEM
371207317,2022-11-08,GE,2022 General,Y,EV,
371207317,2021-11-02,GE,2021 General,Y,ED,
371207317,2021-06-08,PR,2021 Primary,Y,ABS,DEM
371207317,2020-11-03,GE,2020 General,Y,EV,
371207317,2019-11-05,GE,2019 General,Y,ED,
371207317,2018-06-12,PR,2018 Primary,Y,ED,DEM
371207317,2016-11-08,GE,2016 General,Y,ED,
915231555,2021-11-02,GE,2021 General,Y,EV,
915231555,2018-06-12,PR,2018 Primary,Y,ABS,DEM
915231555,2017-11-07,GE,2017 General,Y,EV,
915231555,2016-11-08,GE,2016 General,Y,ABS,
417492375,2024-11-05,GE,2024 General,Y,ED,
376118715,2023-11-07,GE,2023 General,Y,ED,
376118715,2023-06-20,PR,2023 Primary,Y,ABS,DEM
376118715,2019-11-05,GE,2019 General,Y,ED,
376118715,2017-11-07,GE,2017 General,Y,ED,
376118715,2016-11-08,GE,2016 General,Y,ED,
105097201,2024-11-05,GE,2024 General,Y,EV,
105097201,2023-11-07,GE,2023 General,Y,ABS,
105097201,2022-11-08,GE,2022 General,Y,ED,
105097201,2022-06-21,PR,2022 Primary,Y,ED,DEM
105097201,2020-11-03,GE,2020 General,Y,ED,
105097201,2020-06-23,PR,2020 Primary,Y,ED,DEM
105097201,2019-11-05,GE,2019 General,Y,EV,
105097201,2018-11-06,GE,2018 General,Y,ED,
105097201,2017-11-07,GE,2017 General,Y,ED,
526416754,2024-11-05,GE,2024 General,Y,ED,
526416754,2023-11-07,GE,2023 General,Y,EV,
526416754,2022-11-08,GE,2022 General,Y,ED,
526416754,2021-11-02,GE,2021 General,Y,EV,
526416754,2019-11-05,GE,2019 General,Y,ED,
526416754,2017-11-07,GE,2017 General,Y,ED,
592655264,2023-11-07,GE,2023 General,Y,EV,
592655264,2022-11-08,GE,2022 General,Y,ABS,
673408203,2024-11-05,GE,2024 General,Y,ED,
673408203,2023-11-07,GE,2023 General,Y,ED,
673408203,2022-11-08,GE,2022 General,Y,ABS,
673408203,2021-11-02,GE,2021 General,Y,ABS,
673408203,2021-06-08,PR,2021 Primary,Y,ED,
673408203,2020-11-03,GE,2020 General,Y,ED,
673408203,2020-06-23,PR,2020 Primary,Y,EV,
673408203,2018-11-06,GE,2018 General,Y,EV,
673408203,2017-11-07,GE,2017 General,Y,ED,
374288667,2024-11-05,GE,2024 General,Y,ED,
374288667,2022-11-08,GE,2022 General,Y,EV,
972359176,2024-11-05,GE,2024 General,Y,ED,
972359176,2023-06-20,PR,2023 Primary,Y,EV,DEM
972359176,2021-06-08,PR,2021 Primary,Y,ABS,DEM
972359176,2020-06-23,PR,2020 Primary,Y,EV,DEM
972359176,2019-11-05,GE,2019 General,Y,EV,
972359176,2017-11-07,GE,2017 General,Y,EV,
972359176,2016-11-08,GE,2016 General,Y,EV,
852306499,2024-11-05,GE,2024 General,Y,EV,
852306499,2023-06-20,PR,2023 Primary,Y,ED,
852306499,2022-06-21,PR,2022 Primary,Y,EV,
852306499,2021-11-02,GE,2021 General,Y,ABS,
525488159,2024-11-05,GE,2024 General,Y,ED,
525488159,2023-11-07,GE,2023 General,Y,ABS,
525488159,2023-06-20,PR,2023 Primary,Y,ABS,REP
525488159,2022-06-21,PR,2022 Primary,Y,EV,REP
525488159,2021-11-02,GE,2021 General,Y,EV,
525488159,2020-11-03,GE,2020 General,Y,ED,
525488159,2019-11-05,GE,2019 General,Y,ABS,
525488159,2018-11-06,GE,2018 General,Y,ED,
525488159,2017-11-07,GE,2017 General,Y,ABS,
525488159,2016-11-08,GE,2016 General,Y,EV,
525488159,2016-03-01,PR,2016 Primary,Y,ABS,REP
448237925,2024-11-05,GE,2024 General,Y,ABS,
448237925,2020-11-03,GE,2020 General,Y,EV,
448237925,2019-11-05,GE,2019 General,Y,ABS,
448237925,2018-11-06,GE,2018 General,Y,EV,
448237925,2018-06-12,PR,2018 Primary,Y,EV,DEM
448237925,2017-11-07,GE,2017 General,Y,ED,
448237925,2016-11-08,GE,2016 General,Y,ED,
701393140,2023-11-07,GE,2023 General,Y,ED,
167547604,2023-11-07,GE,2023 General,Y,EV,
167547604,2018-11-06,GE,2018 General,Y,ED,
167547604,2018-06-12,PR,2018 Primary,Y,ED,
167547604,2017-11-07,GE,2017 General,Y,ED,
167547604,2016-11-08,GE,2016 General,Y,ED,
930840468,2024-11-05,GE,2024 General,Y,EV,
930840468,2024-06-18,PR,2024 Primary,Y,ABS,REP
930840468,2023-11-07,GE,2023 General,Y,ED,
930840468,2022-11-08,GE,2022 General,Y,ED,
930840468,2020-11-03,GE,2020 General,Y,ED,
930840468,2020-06-23,PR,2020 Primary,Y,EV,REP
119453341,2023-11-07,GE,2023 General,Y,ABS,
990625952,2024-11-05,GE,2024 General,Y,EV,
990625952,2020-11-03,GE,2020 General,Y,EV,
990625952,2019-11-05,GE,2019 General,Y,ABS,
990625952,2018-06-12,PR,2018 Primary,Y,ABS,DEM
914983468,2024-06-18,PR,2024 Primary,Y,ED,REP
914983468,2023-11-07,GE,2023 General,Y,EV,
914983468,2022-11-08,GE,2022 General,Y,ABS,
124660552,2024-11-05,GE,2024 General,Y,EV,
592293437,2024-06-18,PR,2024 Primary,Y,ED,DEM
592293437,2023-11-07,GE,2023 General,Y,EV,
592293437,2022-11-08,GE,2022 General,Y,EV,
592293437,2019-11-05,GE,2019 General,Y,EV,
592293437,2017-11-07,GE,2017 General,Y,EV,
890226738,2024-11-05,GE,2024 General,Y,EV,
890226738,2023-06-20,PR,2023 Primary,Y,ABS,REP
890226738,2022-11-08,GE,2022 General,Y,EV,
890226738,2022-06-21,PR,2022 Primary,Y,ED,REP
890226738,2021-11-02,GE,2021 General,Y,ABS,
890226738,2021-06-08,PR,2021 Primary,Y,EV,REP
890226738,2020-11-03,GE,2020 General,Y,EV,
890226738,2020-06-23,PR,2020 Primary,Y,ED,REP
890226738,2019-11-05,GE,2019 General,Y,ED,
890226738,2018-11-06,GE,2018 General,Y,ABS,
890226738,2016-11-08,GE,2016 General,Y,ED,
890226738,2016-03-01,PR,2016 Primary,Y,ABS,REP
338036481,2024-11-05,GE,2024 General,Y,ED,
338036481,2022-11-08,GE,2022 General,Y,ED,
419687831,2022-11-08,GE,2022 General,Y,ED,
419687831,2020-11-03,GE,2020 General,Y,EV,
952870707,2024-11-05,GE,2024 General,Y,ED,
952870707,2022-11-08,GE,2022 General,Y,ABS,
952870707,2017-11-07,GE,2017 General,Y,ED,
994402025,2024-06-18,PR,2024 Primary,Y,ED,REP
994402025,2023-06-20,PR,2023 Primary,Y,ED,REP
994402025,2022-11-08,GE,2022 General,Y,EV,
994402025,2022-06-21,PR,2022 Primary,Y,EV,REP
994402025,2020-06-23,PR,2020 Primary,Y,ED,REP
994402025,2019-11-05,GE,2019 General,Y,ED,
994402025,2018-11-06,GE,2018 General,Y,ED,
994402025,2017-11-07,GE,2017 General,Y,EV,
748806044,2024-11-05,GE,2024 General,Y,ED,
177284040,2022-11-08,GE,2022 General,Y,ED,
177284040,2021-11-02,GE,2021 General,Y,ED,
177284040,2020-11-03,GE,2020 General,Y,EV,
177284040,2020-06-23,PR,2020 Primary,Y,ED,REP
177284040,2019-11-05,GE,2019 General,Y,ED,
177284040,2018-11-06,GE,2018 General,Y,EV,
177284040,2016-11-08,GE,2016 General,Y,EV,
909320837,2024-11-05,GE,2024 General,Y,ABS,
909320837,2024-06-18,PR,2024 Primary,Y,ED,DEM
909320837,2023-11-07,GE,2023 General,Y,EV,
909320837,2023-06-20,PR,2023 Primary,Y,ABS,DEM
909320837,2022-11-08,GE,2022 General,Y,ED,
909320837,2021-11-02,GE,2021 General,Y,ED,
909320837,2017-11-07,GE,2017 General,Y,ED,
909320837,2016-11-08,GE,2016 General,Y,ED,
646872277,2021-11-02,GE,2021 General,Y,EV,
646872277,2020-11-03,GE,2020 General,Y,EV,
646872277,2020-06-23,PR,2020 Primary,Y,EV,REP
646872277,2018-11-06,GE,2018 General,Y,ED,
646872277,2016-03-01,PR,2016 Primary,Y,ED,REP
956178327,2024-11-05,GE,2024 General,Y,ED,
956178327,2024-06-18,PR,2024 Primary,Y,ED,REP
956178327,2022-06-21,PR,2022 Primary,Y,ED,REP
956178327,2021-11-02,GE,2021 General,Y,ABS,
956178327,2020-11-03,GE,2020 General,Y,ED,
956178327,2020-06-23,PR,2020 Primary,Y,ABS,REP
956178327,2019-11-05,GE,2019 General,Y,ED,
956178327,2016-03-01,PR,2016 Primary,Y,ABS,REP
902271923,2019-11-05,GE,2019 General,Y,ED,
843453025,2023-11-07,GE,2023 General,Y,ED,
843453025,2021-11-02,GE,2021 General,Y,ABS,
843453025,2018-11-06,GE,2018 General,Y,ED,
843453025,2016-03-01,PR,2016 Primary,Y,ABS,
751222547,2023-11-07,GE,2023 General,Y,ED,
751222547,2020-11-03,GE,2020 General,Y,ABS,
751222547,2019-11-05,GE,2019 General,Y,ABS,
187384813,2024-11-05,GE,2024 General,Y,ED,
187384813,2024-06-18,PR,2024 Primary,Y,ABS,REP
187384813,2022-11-08,GE,2022 General,Y,ED,
187384813,2021-11-02,GE,2021 General,Y,ED,
187384813,2020-11-03,GE,2020 General,Y,ED,
